Age,Attrition,Travel_Frequently,Travel_Rarely,Non_Travel,DailyRate,Research & Development,Sales,Human Resources,DistanceFromHome,Education,Life Sciences,Medical,Marketing,Technical Degree,EducationOther,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,Sales Executive,Research Scientist,Laboratory Technician,Manufacturing Director,Healthcare Representative,JobSatisfaction,Married,Single,Divorced,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,0,0,1,0,1266,0,1,0,10,4,0,0,0,1,0,2,1,63,2,2,1,0,0,0,0,3,1,0,0,5673,6060,1,1,13,3,1,10,4,3,10,9,1,7
32,0,0,1,0,604,0,1,0,8,3,0,1,0,0,0,3,0,56,4,2,1,0,0,0,0,4,1,0,0,6209,11693,1,0,15,3,2,10,4,4,10,7,0,8
31,0,0,1,0,1112,0,1,0,5,4,1,0,0,0,0,1,1,67,3,2,1,0,0,0,0,4,1,0,0,5476,22589,1,0,11,3,2,10,2,3,10,0,0,2
27,0,0,1,0,798,1,0,0,6,4,0,1,0,0,0,1,1,66,2,1,0,1,0,0,0,3,0,0,1,2187,5013,0,0,12,3,2,6,5,2,5,3,0,3
28,0,0,1,0,1172,0,1,0,3,3,0,1,0,0,0,2,1,78,3,1,0,0,0,0,1,2,1,0,0,2856,3692,1,0,19,3,1,1,3,3,1,0,0,0
45,0,0,1,0,374,0,1,0,20,3,1,0,0,0,0,4,1,50,3,2,1,0,0,0,0,3,0,1,0,4850,23333,8,0,15,3,0,8,3,3,5,3,0,1
32,0,1,0,0,379,0,1,0,5,2,1,0,0,0,0,2,0,48,3,2,1,0,0,0,0,2,1,0,0,6524,8891,1,0,14,3,1,10,3,3,10,8,5,3
27,1,0,1,0,1420,0,1,0,2,1,0,0,1,0,0,3,0,85,3,1,0,0,0,0,1,1,0,0,1,3041,16346,0,0,11,3,1,5,3,3,4,3,0,2
29,0,1,0,0,442,0,1,0,2,2,1,0,0,0,0,2,0,44,3,2,1,0,0,0,0,4,0,1,0,4554,20260,1,0,18,3,0,10,3,2,10,7,0,9
22,1,1,0,0,1256,1,0,0,3,4,1,0,0,0,0,3,0,48,2,1,0,1,0,0,0,4,1,0,0,2853,4223,0,1,11,3,1,1,5,3,0,0,0,0
29,0,0,1,0,1090,0,1,0,10,3,0,0,1,0,0,4,0,83,3,1,0,0,0,0,1,2,0,0,1,2297,17967,1,0,14,3,2,2,2,3,2,2,2,2
40,0,0,1,0,543,1,0,0,1,4,1,0,0,0,0,1,0,83,3,1,0,0,1,0,0,4,1,0,0,2406,4060,8,0,19,3,2,8,3,2,1,0,0,0
32,0,0,1,0,427,1,0,0,1,3,0,1,0,0,0,1,0,33,3,2,0,0,0,1,0,4,1,0,0,6162,10877,1,1,22,4,1,9,3,3,9,8,7,8
34,0,0,1,0,829,0,0,1,3,2,0,0,0,0,1,3,0,88,3,1,0,0,0,0,1,4,1,0,0,3737,2243,0,0,19,3,1,4,1,1,3,2,0,2
52,1,0,1,0,723,1,0,0,8,4,0,1,0,0,0,3,0,85,2,2,0,1,0,0,0,2,1,0,0,4941,17747,2,0,15,3,0,11,3,2,8,2,7,7
56,0,0,0,1,667,1,0,0,1,4,1,0,0,0,0,3,0,57,3,2,0,0,0,0,1,3,0,0,1,6306,26236,1,0,21,4,1,13,2,2,13,12,1,9
38,0,0,1,0,322,0,1,0,7,2,0,1,0,0,0,1,1,44,4,2,1,0,0,0,0,1,0,0,1,5605,19191,1,1,24,4,1,8,3,3,8,0,7,7
29,0,0,1,0,1176,0,1,0,3,2,0,1,0,0,0,2,1,62,3,2,1,0,0,0,0,3,1,0,0,5561,3487,1,0,14,3,1,6,5,2,6,0,1,2
27,0,1,0,0,1297,1,0,0,5,2,1,0,0,0,0,4,1,53,3,1,0,0,1,0,0,4,0,1,0,2379,19826,0,1,14,3,0,6,3,2,5,4,0,2
55,0,1,0,0,135,1,0,0,18,4,0,1,0,0,0,3,0,62,3,2,0,0,0,0,1,2,1,0,0,6385,12992,3,1,14,3,2,17,3,3,8,7,6,7
37,0,0,1,0,921,1,0,0,10,3,0,1,0,0,0,3,1,98,3,1,0,0,1,0,0,1,1,0,0,3452,17663,6,0,20,4,1,17,3,3,5,4,0,3
29,0,0,1,0,1082,1,0,0,9,4,0,1,0,0,0,4,1,43,3,1,0,0,1,0,0,3,1,0,0,2974,25412,9,0,17,3,1,9,2,3,5,3,1,2
53,0,0,0,1,661,1,0,0,1,4,0,1,0,0,0,1,1,60,2,4,0,0,0,1,0,3,1,0,0,12965,22308,4,1,20,4,3,27,2,2,3,2,0,2
24,0,0,1,0,691,1,0,0,23,3,0,1,0,0,0,2,0,89,4,1,0,1,0,0,0,4,1,0,0,2725,21630,1,1,11,3,2,6,3,3,6,5,1,4
32,0,0,0,1,1109,1,0,0,29,4,0,1,0,0,0,4,1,69,3,1,0,0,1,0,0,3,0,1,0,4025,11135,9,0,12,3,0,10,2,3,8,7,7,7
29,0,0,1,0,1401,1,0,0,6,1,0,1,0,0,0,2,1,54,3,1,0,0,1,0,0,4,1,0,0,3131,26342,1,0,13,3,1,10,5,3,10,8,0,8
30,0,0,1,0,852,0,1,0,10,3,0,0,1,0,0,3,0,72,2,2,1,0,0,0,0,3,1,0,0,6578,2706,1,0,18,3,1,10,3,3,10,3,1,4
38,0,0,0,1,1336,0,0,1,2,3,0,0,0,0,1,1,0,100,3,1,0,0,0,0,1,2,0,0,1,2592,7129,5,0,13,3,3,13,3,3,11,10,3,8
39,0,0,0,1,1251,0,1,0,21,4,1,0,0,0,0,1,1,32,1,2,1,0,0,0,0,3,1,0,0,5736,3987,6,0,19,3,1,10,1,3,3,2,1,2
33,1,0,1,0,527,1,0,0,1,4,0,0,0,0,1,4,0,63,3,1,0,1,0,0,0,4,0,1,0,2686,5207,1,1,13,3,0,10,2,2,10,9,7,8
48,0,0,1,0,715,1,0,0,1,3,1,0,0,0,0,4,0,76,2,5,0,0,0,0,1,4,0,1,0,18265,8733,6,0,12,3,0,25,3,4,1,0,0,0
35,0,0,1,0,1142,1,0,0,23,4,0,1,0,0,0,3,1,30,3,1,0,0,1,0,0,1,1,0,0,4014,16002,3,1,15,3,1,4,3,3,2,2,2,2
42,0,0,1,0,419,0,1,0,12,4,0,0,1,0,0,2,0,77,3,2,1,0,0,0,0,4,0,0,1,5087,2900,3,1,12,3,2,14,4,3,0,0,0,0
38,0,0,1,0,119,0,1,0,3,3,1,0,0,0,0,1,0,76,3,3,1,0,0,0,0,3,0,0,1,10609,9647,0,0,12,3,2,17,6,2,16,10,5,13
32,0,1,0,0,585,1,0,0,10,3,1,0,0,0,0,1,0,56,3,1,0,1,0,0,0,3,1,0,0,3433,17360,6,0,13,3,1,10,3,2,5,2,1,3
31,0,0,1,0,1222,1,0,0,11,4,1,0,0,0,0,4,0,48,3,1,0,1,0,0,0,4,1,0,0,2356,14871,3,1,19,3,1,8,2,3,6,4,0,2
46,0,0,1,0,706,1,0,0,2,2,1,0,0,0,0,4,0,82,3,3,0,0,0,1,0,4,0,0,1,8578,19989,3,0,14,3,1,12,4,2,9,8,4,7
33,0,0,1,0,832,1,0,0,5,4,1,0,0,0,0,3,1,63,2,1,0,1,0,0,0,4,1,0,0,2911,14776,1,0,13,3,1,2,2,2,2,2,0,2
32,0,0,1,0,601,0,1,0,7,5,0,0,1,0,0,4,0,97,3,2,1,0,0,0,0,4,1,0,0,9204,23343,4,0,12,3,1,7,3,2,4,3,0,3
35,1,1,0,0,880,0,1,0,12,4,0,0,0,0,1,4,0,36,3,2,1,0,0,0,0,4,0,1,0,4581,10414,3,1,24,4,0,13,2,4,11,9,6,7
30,1,0,1,0,138,1,0,0,22,3,1,0,0,0,0,1,1,48,3,1,0,1,0,0,0,3,1,0,0,2132,11539,4,1,11,3,0,7,2,3,5,2,0,1
41,0,0,1,0,465,1,0,0,14,3,1,0,0,0,0,1,0,56,3,1,0,1,0,0,0,3,0,0,1,2451,4609,4,0,12,3,1,13,2,3,9,8,1,8
33,0,0,1,0,1099,1,0,0,4,4,0,1,0,0,0,1,1,82,2,1,0,0,1,0,0,2,1,0,0,3838,8192,8,0,11,3,0,8,5,3,5,4,0,2
27,0,0,1,0,269,1,0,0,5,1,0,0,0,1,0,3,0,42,2,3,0,0,0,0,1,4,0,0,1,12808,8842,1,1,16,3,1,9,3,3,9,8,0,8
32,0,0,1,0,977,1,0,0,2,3,0,1,0,0,0,4,0,45,3,2,0,1,0,0,0,2,0,0,1,5470,25518,0,0,13,3,2,10,4,2,9,5,1,6
33,0,0,1,0,589,1,0,0,28,4,1,0,0,0,0,2,0,79,3,2,0,0,1,0,0,3,1,0,0,5207,22949,1,1,12,3,1,15,3,3,15,14,5,7
20,1,0,1,0,129,1,0,0,4,3,0,0,0,1,0,1,0,84,3,1,0,0,1,0,0,1,0,1,0,2973,13008,1,0,19,3,0,1,2,3,1,0,0,0
29,0,0,1,0,1247,0,1,0,20,2,0,0,1,0,0,4,0,45,3,2,1,0,0,0,0,4,0,0,1,6931,10732,2,0,14,3,1,10,2,3,3,2,0,2
47,0,0,1,0,1176,0,0,1,26,4,1,0,0,0,0,4,1,98,3,5,0,0,0,0,1,3,1,0,0,19658,5220,3,0,11,3,1,27,2,3,5,2,1,0
25,0,0,0,1,675,1,0,0,5,2,1,0,0,0,0,2,0,85,4,2,0,0,0,0,1,1,0,0,1,4000,18384,1,0,12,3,2,6,2,3,6,3,1,5
58,0,0,1,0,848,1,0,0,23,4,1,0,0,0,0,1,0,88,3,1,0,1,0,0,0,3,0,0,1,2372,26076,1,0,12,3,2,2,3,3,2,2,2,2
38,0,0,1,0,1495,1,0,0,4,2,0,1,0,0,0,4,1,87,3,1,0,0,1,0,0,3,1,0,0,3306,26176,7,0,19,3,1,7,5,2,0,0,0,0
19,1,1,0,0,602,0,1,0,1,1,0,0,0,1,0,3,1,100,1,1,0,0,0,0,1,1,0,1,0,2325,20989,0,0,21,4,0,1,5,4,0,0,0,0
27,0,0,0,1,1277,1,0,0,8,5,1,0,0,0,0,1,0,87,1,1,0,0,1,0,0,3,1,0,0,4621,5869,1,0,19,3,3,3,4,3,3,2,1,2
36,0,1,0,0,1195,1,0,0,11,3,1,0,0,0,0,2,0,95,2,2,0,0,0,1,0,2,0,1,0,6499,22656,1,0,13,3,0,6,3,3,6,5,0,3
20,1,1,0,0,871,1,0,0,6,3,1,0,0,0,0,4,1,66,2,1,0,0,1,0,0,4,0,1,0,2926,19783,1,1,18,3,0,1,5,3,1,0,1,0
25,1,1,0,0,599,0,1,0,24,1,1,0,0,0,0,3,0,73,1,1,0,0,0,0,1,4,0,1,0,1118,8040,1,1,14,3,0,1,4,3,1,0,1,0
23,0,0,1,0,507,1,0,0,20,1,1,0,0,0,0,1,0,97,3,2,0,0,1,0,0,3,0,1,0,2272,24812,0,0,14,3,0,5,2,3,4,3,1,2
50,0,0,1,0,797,1,0,0,4,1,1,0,0,0,0,1,0,96,3,5,0,0,0,0,1,2,0,0,1,19144,15815,3,0,14,3,2,28,4,2,10,4,1,6
27,0,0,1,0,205,0,1,0,10,3,0,0,1,0,0,4,1,98,2,2,1,0,0,0,0,4,1,0,0,5769,7100,1,1,11,3,0,6,3,3,6,2,4,4
40,0,0,1,0,302,1,0,0,6,3,1,0,0,0,0,2,1,75,3,4,0,0,0,1,0,3,0,1,0,13237,20364,7,0,15,3,0,22,3,3,20,6,5,13
48,0,1,0,0,365,1,0,0,4,5,0,1,0,0,0,3,0,89,2,4,0,0,0,0,1,4,1,0,0,15202,5602,2,0,25,4,1,23,3,3,2,2,2,2
31,1,1,0,0,1060,0,1,0,1,3,1,0,0,0,0,4,1,54,3,1,0,0,0,0,1,2,0,1,0,2302,8319,1,1,11,3,0,3,2,4,3,2,2,2
27,0,0,1,0,1054,1,0,0,8,3,0,1,0,0,0,3,1,67,3,1,0,1,0,0,0,4,0,1,0,3445,6152,1,0,11,3,0,6,5,2,6,2,1,4
42,0,0,1,0,300,1,0,0,2,3,1,0,0,0,0,1,0,56,3,5,0,0,0,0,1,3,1,0,0,18880,17312,5,0,11,3,0,24,2,2,22,6,4,14
31,0,0,1,0,688,0,1,0,7,3,1,0,0,0,0,3,0,44,2,3,0,0,0,0,1,4,0,0,1,11557,25291,9,0,21,4,1,10,3,2,5,4,0,1
32,1,1,0,0,1125,1,0,0,16,1,1,0,0,0,0,2,1,72,1,1,0,1,0,0,0,1,0,1,0,3919,4681,1,1,22,4,0,10,5,3,10,2,6,7
36,0,0,1,0,796,1,0,0,12,5,0,1,0,0,0,4,1,51,2,3,0,0,0,1,0,4,0,1,0,8858,15669,0,0,11,3,0,15,2,2,14,8,7,8
45,0,0,1,0,1448,1,0,0,29,3,0,0,0,1,0,2,0,55,3,3,0,0,0,1,0,4,1,0,0,9380,14720,4,1,18,3,2,10,4,4,3,1,1,2
26,0,0,1,0,390,1,0,0,17,4,0,1,0,0,0,4,0,62,1,1,0,0,1,0,0,3,1,0,0,2305,6217,1,0,15,3,3,3,3,4,3,2,0,2
35,0,0,1,0,1137,1,0,0,21,1,1,0,0,0,0,4,1,51,3,2,0,0,0,0,1,4,1,0,0,4014,19170,1,1,25,4,1,10,2,1,10,6,0,7
26,0,1,0,0,921,1,0,0,1,1,0,1,0,0,0,1,1,66,2,1,0,1,0,0,0,3,0,0,1,2007,25265,1,0,13,3,2,5,5,3,5,3,1,3
49,0,1,0,0,1064,1,0,0,2,1,1,0,0,0,0,2,0,42,3,5,0,0,0,0,1,4,1,0,0,19161,13738,3,0,15,3,0,28,3,3,5,4,4,3
35,0,0,1,0,538,1,0,0,25,2,0,0,0,0,1,1,0,54,2,2,0,0,1,0,0,4,0,1,0,3681,14004,4,0,14,3,0,9,3,3,3,2,0,2
31,0,1,0,0,1125,0,1,0,7,4,0,0,1,0,0,1,1,68,3,3,1,0,0,0,0,1,1,0,0,9637,8277,2,0,14,3,2,9,3,3,3,2,2,2
49,0,0,1,0,465,1,0,0,6,1,1,0,0,0,0,3,1,41,2,4,0,0,0,0,1,3,1,0,0,13966,11652,2,1,19,3,1,30,3,3,15,11,2,12
31,0,1,0,0,853,1,0,0,1,1,1,0,0,0,0,3,1,96,3,2,0,0,0,1,0,1,1,0,0,4148,11275,1,0,12,3,1,4,1,3,4,3,0,3
41,1,0,1,0,1360,1,0,0,12,3,0,0,0,1,0,2,1,49,3,5,0,0,0,0,1,3,1,0,0,19545,16280,1,0,12,3,0,23,0,3,22,15,15,8
26,0,0,1,0,1167,0,1,0,5,3,0,0,0,0,1,4,1,30,2,1,0,0,0,0,1,3,0,1,0,2966,21378,0,0,18,3,0,5,2,3,4,2,0,0
37,0,0,1,0,1225,1,0,0,10,2,1,0,0,0,0,4,0,80,4,1,0,1,0,0,0,4,0,1,0,4680,15232,3,0,17,3,0,4,2,3,1,0,0,0
35,0,1,0,0,664,1,0,0,1,3,0,1,0,0,0,2,0,79,3,1,0,1,0,0,0,1,1,0,0,2194,5868,4,0,13,3,1,5,2,2,3,2,1,2
38,0,1,0,0,240,1,0,0,2,4,1,0,0,0,0,1,1,75,4,2,0,0,0,1,0,1,0,1,0,5980,26085,6,1,12,3,0,17,2,3,15,7,4,12
56,0,0,1,0,1255,1,0,0,1,2,1,0,0,0,0,1,1,90,3,1,0,1,0,0,0,1,1,0,0,2066,10494,2,0,22,4,1,5,3,4,3,2,1,0
25,0,0,1,0,1382,0,1,0,8,2,0,0,0,0,1,1,1,85,3,2,1,0,0,0,0,3,0,0,1,4907,13684,0,1,22,4,1,6,3,2,5,3,0,4
37,0,0,1,0,1017,1,0,0,1,2,0,1,0,0,0,3,1,83,2,1,0,1,0,0,0,1,1,0,0,3920,18697,2,0,14,3,1,17,2,2,3,1,0,2
55,1,0,1,0,267,0,1,0,13,4,0,0,1,0,0,1,0,85,4,4,1,0,0,0,0,3,0,1,0,13695,9277,6,1,17,3,0,24,2,2,19,7,3,8
35,0,0,1,0,195,0,1,0,1,3,0,1,0,0,0,1,1,80,3,2,1,0,0,0,0,3,0,1,0,4859,6698,1,0,16,3,0,5,3,3,5,4,0,3
33,1,0,1,0,1277,1,0,0,15,1,0,1,0,0,0,2,0,56,3,3,0,0,0,0,1,3,1,0,0,13610,24619,7,1,12,3,0,15,2,4,7,6,7,7
42,0,0,1,0,647,0,1,0,4,4,0,0,1,0,0,2,0,45,3,2,1,0,0,0,0,1,0,1,0,5155,2253,7,0,13,3,0,9,3,4,6,4,1,5
47,0,0,0,1,543,0,1,0,2,4,0,0,1,0,0,3,0,87,3,2,1,0,0,0,0,2,1,0,0,4978,3536,7,0,11,3,1,4,3,1,1,0,0,0
29,0,0,1,0,942,1,0,0,15,1,1,0,0,0,0,2,1,69,1,1,0,1,0,0,0,4,1,0,0,2168,26933,0,1,18,3,1,6,2,2,5,4,1,3
42,0,0,1,0,691,0,1,0,8,4,0,0,1,0,0,3,0,48,3,2,1,0,0,0,0,2,1,0,0,6825,21173,0,0,11,3,1,10,2,3,9,7,4,2
27,1,0,1,0,135,1,0,0,17,4,1,0,0,0,0,4,1,51,3,1,0,1,0,0,0,3,0,1,0,2394,25681,1,1,13,3,0,8,2,3,8,2,7,7
36,1,0,1,0,1218,0,1,0,9,4,1,0,0,0,0,3,0,82,2,1,0,0,0,0,1,1,0,1,0,3407,6986,7,0,23,4,0,10,4,3,5,3,0,3
31,0,0,1,0,1274,1,0,0,9,1,1,0,0,0,0,3,0,33,3,3,0,0,0,1,0,2,0,0,1,10648,14394,1,0,25,4,1,13,6,4,13,8,0,8
38,0,0,1,0,723,0,1,0,2,4,0,0,1,0,0,2,1,77,1,2,0,0,0,0,1,4,1,0,0,5405,4244,2,1,20,4,2,20,4,2,4,2,0,3
54,0,0,1,0,1082,0,1,0,2,4,1,0,0,0,0,3,1,41,2,3,1,0,0,0,0,3,1,0,0,10686,8392,6,0,11,3,1,13,4,3,9,4,7,0
34,0,0,1,0,1354,1,0,0,5,3,0,1,0,0,0,3,1,45,2,3,0,0,0,0,1,1,0,1,0,11631,5615,2,0,12,3,0,14,6,3,11,10,5,8
27,0,1,0,0,1131,1,0,0,15,3,1,0,0,0,0,4,1,77,2,1,0,1,0,0,0,1,1,0,0,4774,23844,0,0,19,3,1,8,2,2,7,6,7,3
36,0,0,1,0,530,0,1,0,2,4,1,0,0,0,0,3,1,51,3,2,0,0,0,0,1,4,0,1,0,4502,7439,3,0,15,3,0,17,2,2,13,7,6,7
40,0,0,1,0,444,0,1,0,2,2,0,0,1,0,0,2,1,92,3,2,1,0,0,0,0,2,1,0,0,5677,4258,3,0,14,3,1,15,4,3,11,8,5,10
44,1,1,0,0,429,1,0,0,1,2,0,1,0,0,0,3,0,99,3,1,0,1,0,0,0,2,0,0,1,2342,11092,1,1,12,3,3,6,2,2,5,3,2,3
27,0,0,1,0,1291,0,1,0,11,3,0,1,0,0,0,3,1,98,4,1,0,0,0,0,1,4,1,0,0,2534,6527,8,0,14,3,1,5,4,3,1,0,0,0
36,0,0,1,0,1396,1,0,0,5,2,1,0,0,0,0,4,0,62,3,2,0,0,1,0,0,2,0,1,0,5914,9945,8,0,16,3,0,16,3,4,13,11,3,7
48,0,0,1,0,817,0,1,0,2,1,0,0,1,0,0,2,0,56,4,2,1,0,0,0,0,2,1,0,0,8120,18597,3,0,12,3,0,12,3,3,2,2,2,2
39,0,0,1,0,1383,0,0,1,2,3,1,0,0,0,0,4,1,42,2,2,0,0,0,0,1,4,1,0,0,5204,7790,8,0,11,3,2,13,2,3,5,4,0,4
29,0,0,1,0,1370,1,0,0,3,1,0,1,0,0,0,2,0,87,3,1,0,0,1,0,0,1,0,1,0,4723,16213,1,1,18,3,0,10,3,3,10,9,1,5
44,0,0,0,1,111,1,0,0,17,3,1,0,0,0,0,4,0,74,1,1,0,1,0,0,0,3,0,1,0,2290,4279,2,0,13,3,0,6,3,3,0,0,0,0
41,0,0,1,0,447,1,0,0,5,3,1,0,0,0,0,2,0,85,4,2,0,0,0,0,1,2,0,1,0,6870,15530,3,0,12,3,0,11,3,1,3,2,1,2
51,1,1,0,0,1150,1,0,0,8,4,1,0,0,0,0,1,0,53,1,3,0,0,0,1,0,4,0,1,0,10650,25150,2,0,15,3,0,18,2,3,4,2,0,3
31,1,1,0,0,667,0,1,0,1,4,1,0,0,0,0,2,1,50,1,1,0,0,0,0,1,3,0,1,0,1359,16154,1,0,12,3,0,1,3,3,1,0,0,0
29,1,0,1,0,224,1,0,0,1,4,0,0,0,1,0,1,0,100,2,1,0,1,0,0,0,1,0,1,0,2362,7568,6,0,13,3,0,11,2,1,9,7,0,7
30,0,0,1,0,853,1,0,0,7,4,1,0,0,0,0,3,0,49,3,2,0,0,1,0,0,3,0,0,1,3491,11309,1,0,13,3,3,10,4,2,10,7,8,9
27,0,0,0,1,210,0,1,0,1,1,0,0,1,0,0,3,0,73,3,2,1,0,0,0,0,2,1,0,0,6349,22107,0,1,13,3,1,6,0,3,5,4,1,4
23,0,0,1,0,977,1,0,0,10,3,0,0,0,1,0,4,0,45,4,1,0,1,0,0,0,3,1,0,0,2073,12826,2,0,16,3,1,4,2,3,2,2,2,2
35,0,0,0,1,727,1,0,0,3,3,1,0,0,0,0,3,0,41,2,1,0,0,1,0,0,3,1,0,0,1281,16900,1,0,18,3,2,1,3,3,1,0,0,0
32,1,0,0,1,1474,0,1,0,11,4,0,0,0,0,1,4,0,60,4,2,1,0,0,0,0,3,1,0,0,4707,23914,8,0,12,3,0,6,2,3,4,2,1,2
49,0,0,1,0,1490,1,0,0,7,4,1,0,0,0,0,3,0,35,3,3,0,0,0,0,1,2,0,0,1,10466,20948,3,0,14,3,2,29,3,3,8,7,0,7
33,0,0,1,0,1242,0,1,0,8,4,1,0,0,0,0,1,0,46,3,2,1,0,0,0,0,1,1,0,0,6392,10589,2,0,13,3,1,8,6,1,2,2,2,2
56,0,0,1,0,206,0,0,1,8,4,1,0,0,0,0,4,0,99,3,5,0,0,0,0,1,2,0,1,0,19717,4022,6,0,14,3,0,36,4,3,7,3,7,7
35,0,0,1,0,528,0,0,1,8,4,0,0,0,1,0,3,0,100,3,1,0,0,0,0,1,3,0,1,0,4323,7108,1,0,17,3,0,6,2,1,5,4,1,4
26,0,0,1,0,841,1,0,0,6,3,0,0,0,0,1,3,1,46,2,1,0,1,0,0,0,2,1,0,0,2368,23300,1,0,19,3,0,5,3,2,5,4,4,3
33,0,0,0,1,775,1,0,0,4,3,0,0,0,1,0,4,0,90,3,2,0,1,0,0,0,2,0,0,1,3055,6194,5,0,15,3,2,11,2,2,9,8,1,7
58,1,0,1,0,289,1,0,0,2,3,0,0,0,1,0,4,0,51,3,1,0,1,0,0,0,3,0,1,0,2479,26227,4,0,24,4,0,7,4,3,1,0,0,0
31,0,0,1,0,691,0,1,0,7,3,0,0,1,0,0,4,0,73,3,2,1,0,0,0,0,4,0,0,1,7547,7143,4,0,12,3,3,13,3,3,7,7,1,7
45,0,0,1,0,1385,1,0,0,20,2,0,1,0,0,0,3,0,79,3,4,0,0,0,0,1,4,1,0,0,13496,7501,0,1,14,3,0,21,2,3,20,7,4,10
27,0,1,0,0,1242,0,1,0,20,3,1,0,0,0,0,4,1,90,3,2,1,0,0,0,0,3,0,1,0,9981,12916,1,0,14,3,0,7,2,3,7,7,0,7
58,1,0,1,0,601,1,0,0,7,4,0,1,0,0,0,3,1,53,2,3,0,0,0,1,0,1,1,0,0,10008,12023,7,1,14,3,0,31,0,2,10,9,5,9
38,0,0,1,0,343,1,0,0,15,2,1,0,0,0,0,3,0,92,2,3,0,0,0,0,1,4,0,0,1,11510,15682,0,1,14,3,1,12,3,3,11,10,2,9
41,0,0,1,0,263,1,0,0,6,3,0,1,0,0,0,4,0,59,3,1,0,0,1,0,0,1,0,1,0,4721,3119,2,1,13,3,0,20,3,3,18,13,2,17
53,0,0,1,0,1084,1,0,0,13,2,0,1,0,0,0,4,1,57,4,2,0,0,0,1,0,1,0,0,1,4450,26250,1,0,11,3,2,5,3,3,4,2,1,3
41,0,0,1,0,642,1,0,0,1,3,1,0,0,0,0,4,0,76,3,1,0,1,0,0,0,4,1,0,0,2782,21412,3,0,22,4,1,12,3,3,5,3,1,0
34,0,0,1,0,1157,1,0,0,5,2,0,1,0,0,0,2,0,57,2,2,0,0,1,0,0,4,1,0,0,3986,11912,1,0,14,3,1,15,3,4,15,10,4,13
34,0,0,1,0,810,0,1,0,8,2,0,0,0,1,0,2,0,92,4,2,1,0,0,0,0,3,1,0,0,6799,22128,1,0,21,4,2,10,5,3,10,8,4,8
39,0,1,0,0,672,1,0,0,7,2,0,1,0,0,0,3,0,54,2,5,0,0,0,0,1,4,1,0,0,19272,21141,1,0,15,3,1,21,2,3,21,9,13,3
34,0,0,1,0,121,1,0,0,2,4,0,1,0,0,0,3,1,86,2,1,0,1,0,0,0,1,0,1,0,4381,7530,1,0,11,3,0,6,3,3,6,5,1,3
25,1,0,1,0,688,1,0,0,3,3,0,1,0,0,0,1,0,91,3,1,0,0,1,0,0,1,1,0,0,4031,9396,5,0,13,3,1,6,5,3,2,2,0,2
30,0,0,0,1,1116,1,0,0,2,3,0,1,0,0,0,3,1,49,3,1,0,0,1,0,0,4,0,1,0,2564,7181,0,0,14,3,0,12,2,2,11,7,6,7
44,0,0,1,0,1037,1,0,0,1,3,0,1,0,0,0,2,0,42,3,1,0,1,0,0,0,4,0,1,0,2436,13422,6,1,12,3,0,6,2,3,4,3,1,2
44,0,0,1,0,1315,1,0,0,3,4,0,0,0,0,1,4,0,35,3,5,0,0,0,0,1,4,1,0,0,19513,9358,4,1,12,3,1,26,2,4,2,2,0,1
18,1,0,1,0,230,1,0,0,3,3,1,0,0,0,0,3,0,54,3,1,0,0,1,0,0,3,0,1,0,1420,25233,1,0,13,3,0,0,2,3,0,0,0,0
30,0,0,0,1,1398,0,1,0,22,4,0,0,0,0,1,3,1,69,3,3,1,0,0,0,0,1,1,0,0,8412,2890,0,0,11,3,0,10,3,3,9,8,7,8
31,0,0,1,0,1082,1,0,0,1,4,0,1,0,0,0,3,0,87,3,1,0,1,0,0,0,2,0,1,0,2501,18775,1,0,17,3,0,1,4,3,1,1,1,0
32,0,1,0,0,1316,1,0,0,2,2,1,0,0,0,0,4,1,38,3,2,0,1,0,0,0,3,0,1,0,4998,2338,4,1,14,3,0,10,2,3,8,7,0,7
36,1,0,1,0,660,1,0,0,15,3,0,0,0,0,1,1,0,81,3,2,0,0,1,0,0,3,0,0,1,4834,7858,7,0,14,3,1,9,3,2,1,0,0,0
51,0,0,1,0,1169,1,0,0,7,4,0,1,0,0,0,2,0,34,2,2,0,0,0,1,0,3,1,0,0,6132,13983,2,0,17,3,0,10,2,3,1,0,0,0
53,0,0,1,0,970,1,0,0,7,3,1,0,0,0,0,3,0,59,4,4,0,0,0,0,1,3,1,0,0,14814,13514,3,0,19,3,0,32,3,3,5,1,1,3
50,0,0,1,0,316,0,1,0,8,4,0,0,1,0,0,4,0,54,3,1,0,0,0,0,1,2,1,0,0,3875,9983,7,0,15,3,1,4,2,3,2,2,2,2
45,0,0,1,0,1316,1,0,0,29,3,0,1,0,0,0,3,0,83,3,1,0,1,0,0,0,4,0,1,0,3452,9752,5,0,13,3,0,9,2,2,6,5,0,3
30,1,0,1,0,945,0,1,0,9,3,0,1,0,0,0,2,0,89,3,1,0,0,0,0,1,4,0,1,0,1081,16019,1,0,13,3,0,1,3,2,1,0,0,0
38,0,0,0,1,573,1,0,0,6,3,0,1,0,0,0,2,1,79,1,2,0,1,0,0,0,4,0,0,1,5329,15717,7,1,12,3,3,17,3,3,13,11,1,9
